,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1,2,3,4,5,6,7,8,9
0,0,pixel_2_5,0.5,1,28,-1,0,False,,0.09999999999999958,0.09999999999999949,0.09999999999999958,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999945,0.09999999999999958,0.09999999999999945
1,1,pixel_0_5,8.5,2,23,0,1,False,,0.0,0.06995558375634515,0.12944162436548218,0.015545685279187814,0.05440989847715735,0.33423223350253795,0.3964149746192892,0.0,0.0,0.0
2,2,pixel_2_4,8.5,3,14,1,2,False,,0.0,0.10267753201396973,0.18998835855646098,0.02281722933643772,0.06845168800931316,0.04563445867287544,0.570430733410943,0.0,0.0,0.0
3,3,pixel_5_2,7.5,4,9,2,3,False,,0.0,0.0614612731263719,0.03198494825964253,0.0,0.07682659140796487,0.0614612731263719,0.7682659140796488,0.0,0.0,0.0
4,4,pixel_6_7,2.0,5,8,3,4,False,,0.0,0.4424379232505643,0.11512415349887134,0.0,0.0,0.4424379232505643,0.0,0.0,0.0,0.0
5,5,pixel_0_5,0.5,6,7,4,5,False,,0.0,0.0,0.2064777327935223,0.0,0.0,0.7935222672064778,0.0,0.0,0.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,5,6,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,LEAF_NODE,-2.0,-1,-1,5,6,True,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,pixel_7_5,3.5,10,11,3,4,False,,0.0,0.0,0.018572469045884926,0.0,0.08922068463219227,0.0,0.8922068463219227,0.0,0.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,9,5,True,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11,11,pixel_7_1,2.0,12,13,9,5,False,,0.0,0.0,0.020391843262694925,0.0,0.0,0.0,0.9796081567373051,0.0,0.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,11,6,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13,13,LEAF_NODE,-2.0,-1,-1,11,6,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,pixel_2_3,10.5,15,18,2,3,False,,0.0,0.22151898734177217,0.6455696202531646,0.08860759493670887,0.04430379746835444,0.0,0.0,0.0,0.0,0.0
15,15,pixel_5_3,0.5,16,17,14,4,False,,0.0,0.0,0.871222076215506,0.12877792378449412,0.0,0.0,0.0,0.0,0.0,0.0
16,16,LEAF_NODE,-2.0,-1,-1,15,5,True,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,LEAF_NODE,-2.0,-1,-1,15,5,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,pixel_5_2,13.5,19,20,14,4,False,,0.0,0.7101449275362318,0.14782608695652175,0.0,0.14202898550724638,0.0,0.0,0.0,0.0,0.0
19,19,LEAF_NODE,-2.0,-1,-1,18,5,True,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,pixel_6_6,1.5,21,22,18,5,False,,0.0,0.0,0.51,0.0,0.49,0.0,0.0,0.0,0.0,0.0
21,21,LEAF_NODE,-2.0,-1,-1,20,6,True,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,22,LEAF_NODE,-2.0,-1,-1,20,6,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,pixel_0_3,6.5,24,27,1,2,False,,0.0,0.0,0.0,0.0,0.024390243902439025,0.9512195121951219,0.024390243902439025,0.0,0.0,0.0
24,24,pixel_5_3,10.5,25,26,23,3,False,,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
25,25,LEAF_NODE,-2.0,-1,-1,24,4,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,26,LEAF_NODE,-2.0,-1,-1,24,4,True,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
