,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1,2,3,4,5,6,7,8,9
0,0,pixel_2_5,0.5,1,18,-1,0,False,,0.09999999999999958,0.09999999999999949,0.09999999999999958,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999949,0.09999999999999945,0.09999999999999958,0.09999999999999945
1,1,pixel_0_5,8.5,2,13,0,1,False,,0.0,0.06995558375634514,0.12944162436548218,0.015545685279187812,0.05440989847715734,0.33423223350253795,0.3964149746192892,0.0,0.0,0.0
2,2,pixel_1_1,3.5,3,10,1,2,False,,0.0,0.10267753201396973,0.18998835855646098,0.02281722933643772,0.06845168800931316,0.04563445867287544,0.570430733410943,0.0,0.0,0.0
3,3,pixel_5_2,7.5,4,7,2,3,False,,0.0,0.12857142857142856,0.0,0.014285714285714287,0.08571428571428572,0.05714285714285715,0.7142857142857143,0.0,0.0,0.0
4,4,pixel_0_5,0.5,5,6,3,4,False,,0.0,0.6153846153846154,0.0,0.07692307692307693,0.0,0.3076923076923077,0.0,0.0,0.0,0.0
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,0.888888888888889,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,7,pixel_5_1,6.5,8,9,3,4,False,,0.0,0.017543859649122806,0.0,0.0,0.10526315789473684,0.0,0.8771929824561403,0.0,0.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,0.019230769230769232,0.0,0.0,0.019230769230769232,0.0,0.9615384615384616,0.0,0.0,0.0
9,9,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,10,pixel_5_3,0.5,11,12,2,3,False,,0.0,0.0,0.9433526011560693,0.05664739884393064,0.0,0.0,0.0,0.0,0.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,10,4,True,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,10,4,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,pixel_0_2,1.0,14,17,1,2,False,,0.0,0.0,0.0,0.0,0.024390243902439025,0.9512195121951219,0.024390243902439025,0.0,0.0,0.0
14,14,pixel_7_6,2.5,15,16,13,3,False,,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
15,15,LEAF_NODE,-2.0,-1,-1,14,4,True,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16,16,LEAF_NODE,-2.0,-1,-1,14,4,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17,17,LEAF_NODE,-2.0,-1,-1,13,3,True,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18,18,pixel_3_4,0.5,19,26,0,1,False,,0.1337364872096756,0.11013593064326216,0.09006743016161817,0.12849191908380586,0.11538049876913178,0.020978272503478508,0.0,0.13373648720967543,0.1337364872096756,0.13373648720967543
19,19,pixel_5_3,12.5,20,25,18,2,False,,0.8579159478593258,0.0,0.03650706161103512,0.01753770606804628,0.07015082427218512,0.0,0.0,0.017888460189407207,0.0,0.0
20,20,pixel_5_2,5.5,21,24,19,3,False,,0.9226398971508633,0.0,0.03926127221918565,0.018860807242549963,0.0,0.0,0.0,0.019238023387400965,0.0,0.0
21,21,pixel_6_7,0.5,22,23,20,4,False,,0.0,0.0,0.5075131853915813,0.24380535376654391,0.0,0.0,0.0,0.2486814608418748,0.0,0.0
22,22,LEAF_NODE,-2.0,-1,-1,21,5,True,,0.0,0.0,0.0,0.495049504950495,0.0,0.0,0.0,0.504950495049505,0.0,0.0
23,23,LEAF_NODE,-2.0,-1,-1,21,5,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,LEAF_NODE,-2.0,-1,-1,20,4,True,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,LEAF_NODE,-2.0,-1,-1,19,3,True,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,26,pixel_5_3,1.5,27,34,18,2,False,,0.006418315607455824,0.12949895607984396,0.09948389191556523,0.1479988069483931,0.12333233912366091,0.024666467824732183,0.0,0.15410375773501425,0.1572487323826678,0.1572487323826676
27,27,pixel_3_2,2.5,28,31,26,3,False,,0.01822359276344703,0.05252682620052379,0.009111796381723516,0.36768778340366653,0.05252682620052379,0.06128129723394442,0.0,0.0,0.0546707782903411,0.38397109952582886
28,28,pixel_2_3,7.0,29,30,27,4,False,,0.0,0.025601638504864313,0.0,0.8960573476702509,0.0,0.0,0.0,0.0,0.0,0.0783410138248848
29,29,LEAF_NODE,-2.0,-1,-1,28,5,True,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,LEAF_NODE,-2.0,-1,-1,28,5,True,,0.0,0.2463054187192118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7536945812807881
