,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1,2,3,4,5,6,7,8,9
0,0,pixel_2_5,0.5,1,28,-1,0,False,,0.09999999999999956,0.09999999999999948,0.09999999999999956,0.09999999999999948,0.09999999999999948,0.09999999999999948,0.09999999999999948,0.09999999999999944,0.09999999999999956,0.09999999999999944
1,1,pixel_5_2,7.5,2,15,0,1,False,,0.0,0.08981212769207272,0.11684741102795175,0.02245303192301818,0.06735909576905455,0.3442798228196121,0.3592485107682909,0.0,0.0,0.0
2,2,pixel_0_4,7.5,3,6,1,2,False,,0.0,0.13980028530670466,0.18915834522111263,0.0419400855920114,0.013980028530670468,0.6151212553495006,0.0,0.0,0.0,0.0
3,3,pixel_1_2,11.0,4,5,2,3,False,,0.0,0.30721003134796243,0.6927899686520377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,pixel_2_4,8.0,7,12,2,3,False,,0.0,0.07692307692307693,0.0,0.05769230769230769,0.019230769230769232,0.8461538461538461,0.0,0.0,0.0,0.0
7,7,pixel_5_2,5.0,8,11,6,4,False,,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.9565217391304348,0.0,0.0,0.0,0.0
8,8,pixel_7_2,1.0,9,10,7,5,False,,0.0,0.0,0.0,0.0,0.022222222222222223,0.9777777777777777,0.0,0.0,0.0,0.0
9,9,LEAF_NODE,-2.0,-1,-1,8,6,True,,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,8,6,True,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,pixel_7_3,13.5,13,14,6,4,False,,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
13,13,LEAF_NODE,-2.0,-1,-1,12,5,True,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,LEAF_NODE,-2.0,-1,-1,12,5,True,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
